"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048738","GO:0048738","cardiac muscle tissue development","100/5073","269/22841",1.58201179994047e-08,4.63863276386215e-07,2.78589909917088e-07,"Adra1a/Adamts9/Angpt1/Sorbs2/Met/Sav1/Yap1/Nr3c1/Creb1/Cxadr/Tbx3/Tsc1/Acadm/Igf1/Jarid2/Vegfa/Arid2/Rarb/Pdlim5/Kcnk2/Pim1/Sgcb/Sirt1/Pten/Bmp2/Med1/Yy1/Gja1/Gsk3b/Lrp6/Ednra/Slc8a1/Nebl/Prkar1a/Sox6/Erbb4/Ppara/Frs2/Wt1/Apc/Efnb2/Parp2/Akap13/Prox1/Arid1a/Vgll4/Dipk2a/Mapk1/Egln1/Heg1/Tgfbr2/Dsg2/Pdgfra/Itgb1/Ctnnb1/S1pr1/Maml1/Tgfbr1/Nox4/Wnt5a/Meis1/Kdm6b/Camk2d/Dsp/Bmpr1a/Mef2c/Smad7/Tgfbr3/Rgs4/Erbb3/Ube4b/Gata6/Fgfr2/Ift88/Fgf2/Mrtfb/Nrg1/Myh10/Notch1/Mef2a/Dicer1/Acvr1/Map2k4/Ctdp1/Chd7/Smad4/Gjc1/Hnrnpu/Zmpste24/Dll1/Cdc42/Aldh1a2/Casp8/Ccn4/Tomm70a/Hdac2/Smad1/Adrb1/Foxp1/Atg5",100
"GO:0051656","GO:0051656","establishment of organelle localization","143/5073","421/22841",1.63900985219424e-08,4.78381323069661e-07,2.87309249264715e-07,"Cenpa/Rab27a/Ccdc186/Pdpk1/Fbxw11/Snapin/Kif5b/Hif1a/Pard3b/Ikbkg/Atm/Cenpe/Clasp2/Syk/Rrs1/Btbd8/Eml4/Trak2/Ap1ar/Ap3m2/Spry2/Rasgrp1/Dock7/Stam/Xpo1/Fnbp1l/Rab1a/Nup88/Myo5a/Lin7a/Exoc4/Actr2/Wdr11/Itga4/Wipi1/Wasl/Trip11/Synj1/Picalm/Dlg1/Vps4b/Cenpc1/Brca2/5730455P16Rik/Dipk2a/Kif13a/Fam91a1/Syne2/Nusap1/Snap23/Sun1/Syne1/Lrrk2/D6Wsu163e/Itgb1/Ctnnb1/Mecp2/Agtpbp1/Bicd1/Pla2g3/Rab3gap1/Pafah1b1/Ubxn2b/Myo6/Arfgap3/Armcx3/Cep120/Klhl12/Chmp4c/Fyco1/Bicd2/Map4k2/Tmem230/Kif1b/Rab27b/Actn4/Map2/Mlh1/Sdcbp/Fer/Hook3/Ttl/Gab2/Htt/Cdc42bpa/Myo5c/Kif5c/Mis12/Map2k1/Pkhd1/Ap1s2/Ube2b/Snx4/Kif3c/Mapk8/Tbc1d23/Actr3/Ndel1/Spry1/Fgfr2/Kit/Tacc1/Mad2l1/Cenpq/Pclo/Shroom2/Mreg/Champ1/Spice1/Zbed3/Myh10/Myo1f/Abce1/Lyn/Sdad1/Bloc1s3/Wasf1/Clmn/Tanc2/Syne3/Lamp1/Map4/Myo1e/Spire1/Myo19/Sec16a/Hnrnpu/2610002M06Rik/Terf1/Clasp1/Rhot1/Dnm3/Seh1l/Bloc1s6/Cdc42/Pibf1/Kpnb1/Ezr/Cep83/Tacc2/Myo1b/Myrip/Chmp2b",143
"GO:0010639","GO:0010639","negative regulation of organelle organization","129/5073","371/22841",1.72001755705159e-08,4.90819295744364e-07,2.94779324744697e-07,"Atxn7/Met/Cep97/Pik3r1/Yap1/Ghitm/Bcl2l2/Eps8/Tfrc/Add3/Tbc1d4/Atrx/Rdx/Igf1/Tnks2/Zwint/Ttbk2/Tjp1/Tmod3/Mtpn/Pfn2/Tent4b/Atm/Cenpe/Gnl3l/Scin/Clasp2/Kat2b/Smcr8/Ppargc1a/Eml4/Arhgap6/Camsap2/Rad21/Pak2/Mpv17l/Dcp2/Mdm1/Lima1/Tom1l1/Pot1b/Map3k1/Arfgef1/Tmem14a/Apc/Gen1/Twf1/Mtm1/Dnm1l/Kank1/Carmil1/Ppfia1/Taok1/Wasf2/Plekhh2/Ssh2/Lrrk2/Cep192/Opa1/Phldb2/S1pr1/Ppp1r9a/Zfp207/Gmfb/Pik3ca/Bbs4/Ankrd27/Sptbn1/Bub1b/Map2/Mapre1/Tmem39a/Wapl/Dlc1/Tnks/Arhgap28/Ssh3/Kank4/Ccp110/Tmem67/Shank3/Mtbp/Mid1/Smarca5/Slit2/Esr1/4930550C14Rik/Fgfr2/Odf2l/Prkcd/Scfd1/Huwe1/Mad2l1/Shroom2/Parp1/Flcn/Sec22b/Dyrk1a/Tigar/Mfn2/Mphosph9/Ctnna2/Capza1/Mphosph8/Fbxo5/Baz1b/Map4/Rnf41/Smad4/Camsap1/Clip3/Myadm/Hnrnpu/Terf1/Clasp1/Cyrib/Dync1li1/Swap70/Gclc/Pot1a/Map1a/Hdgfl3/Rhpn2/Was/Specc1l/Cdh5/Capza2/Rad50/Cgnl1",129
"GO:0048872","GO:0048872","homeostasis of number of cells","128/5073","368/22841",1.90724464331403e-08,5.38204588671082e-07,3.23238280561794e-07,"Acvr2a/Zfx/Armcx1/Dock10/Ildr2/Ppp3cb/Ireb2/Arid4a/Ahr/Bcl2/Xiap/Fech/Plcb1/Rcor1/Smarca2/Tmod3/Dnaja3/Vegfa/Lgr4/Mecom/Cdh2/Hif1a/Sp1/Ikbkg/P2rx7/Bcl10/Zfp36/Acvr1b/Ikzf1/Tet2/F2r/Sp3/Brd1/Tsc22d3/Med1/Gigyf2/Zfp36l1/Afdn/Rassf2/Sox6/Pmaip1/Cyld/Lrrc19/Sos1/Vps54/Sos2/Slc11a2/Gcnt4/Stat3/Heph/Rc3h2/Kmt2a/Csf1/Kitl/Kmt2e/Epas1/Adgrf5/Zbtb18/Rc3h1/Stat1/Stat5b/Slc40a1/Rbfox2/Atxn2/Ncor1/Adar/Skil/Ezh1/Dock11/Wdr48/Pknox1/Rb1/Foxo3/Cdk6/Sox4/Bmi1/Tnfaip3/Mef2c/Abcb10/Axl/Inpp5d/Adam17/Gprasp2/Ccr2/Crispld1/Mafb/Pik3cb/Pirb/Tgfbr3/Lilrb4a/Kras/Smap1/Mertk/Stat5a/Nckap1l/Cdin1/Ptpn11/Ezh2/Kit/Cfh/Ift88/Akt3/Notch1/Lyn/Chst3/Lpcat3/Exoc6/Smad5/Jak2/Ext1/Cd44/Senp1/Flvcr1/Flt3/Traf3ip2/Uba5/Fcgr2b/Ets1/Ptpn2/Ptbp3/Napepld/Ampd3/Prkdc/Smo/Mfhas1/L3mbtl3/Asxl1/Bcl2l11",128
"GO:0045927","GO:0045927","positive regulation of growth","115/5073","322/22841",1.911333567402e-08,5.38204588671082e-07,3.23238280561794e-07,"Rtn4/Yap1/Nr3c1/Creb1/Ahr/Bcl2/Plcb1/Lpar3/Igf1/Crk/Adnp2/Sfrp1/Mtpn/Vegfa/Adnp/Sema7a/Pim1/Sirt1/Ikzf1/Nrp1/Serp1/Gsk3b/Adam10/Afdn/Pls1/Cep43/Rufy3/Erbb4/Cdkn2aip/Wt1/Picalm/Itsn2/Slc23a2/Acsl4/Dlg1/Parp2/Mtm1/Prox1/Mapk1/Ncoa3/Shtn1/Nipbl/Igf1r/Avpr1a/Csf1/Eif4g2/Mecp2/Cyfip1/Cdkl5/Cdh4/Tead1/Cd38/Ntrk3/Sfrp2/Pafah1b1/Stat5b/Macf1/Tgfbr1/Cxcl12/Bbs4/Ptger4/Sh3pxd2b/Eif4g1/Ghr/Rhoa/Sdcbp/Bmpr1a/Bdnf/Mef2c/Hnrnpk/Sema5a/Adam17/Cacng7/Smad7/Tgfbr3/Bmpr2/Insr/Golga4/Celf1/Ndel1/Mfsd2a/Tfcp2l1/Stat5a/Rps6kb1/Nedd4l/Gata6/Fgfr2/Fgf2/N6amt1/Agrn/Nrg1/Ddx3x/Ppm1f/Notch1/Extl3/Hbegf/Chd7/Efna5/Ino80/Usp47/Dll1/Kdm2b/Cdc42/Map3k13/Ncbp1/Ccn4/Taf9b/Flt3/L1cam/Prkdc/Ezr/Smo/Sh3glb1/Adrb1/Hyal1",115
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","138/5073","404/22841",1.96052882293445e-08,5.49635975271798e-07,3.30103814277097e-07,"Aqp11/Rtn4/Lims1/Sav1/Yap1/Cflar/Cxadr/Azin1/Mtss1/Synj2bp/Ift57/Atp7a/Nras/Six4/Cdkn1b/Igf1/Pdcl3/Ptch1/Sfrp1/Vegfa/Rictor/Robo1/Sp1/Klf9/Gas1/Cask/Zfp36/Ift80/Sirt1/Pten/Ccnd2/Itpr1/Ptprm/Bmp2/Med1/Cav1/Gja1/Zfp36l1/Lrp6/Ednra/Stxbp4/Snai2/Thbs1/Egf/Itga4/Krit1/Rgn/Ccnd1/Erbb4/Nr2f2/Frs2/Jcad/Apc/B4galt1/Efnb2/Sgpp2/Kdr/Col4a3/Dlg1/Prox1/Rreb1/Brca2/Stat3/Cldn1/F3/Ctnnb1/Wdr13/Sfrp2/Stat1/Atf2/Itgb3/Cav2/Tgfbr1/Cxcl12/Wnt5a/Vdr/Wdr48/Rb1/Cdk6/Bmpr1a/Tnfaip3/Mef2c/Etv4/Sema5a/Dab2ip/Sulf1/Adam17/Cdh1/Prkca/Pkhd1/Notch2/Mcc/Tgfbr3/Bmpr2/Ar/Ednrb/Tgfa/Thbs4/Stat5a/Intu/Dusp10/Esr1/Vegfc/Fgfr2/Ift88/Akt3/Nrarp/Fgf2/Flt1/Esrp2/Aggf1/Nkx3-1/Notch1/Kdm5b/Nf1/Tcf7l2/Smad3/Dicer1/A4gnt/Cdh13/Nfib/Ptprk/Pdgfb/Nod2/Cdc42/Aldh1a2/Errfi1/Nr1d1/Ctsl/Agtr1a/Ppp1r16b/Prkdc/Smo/Esrp1/Foxp1/Sulf2/Hyal1/Tek",138
"GO:0007030","GO:0007030","Golgi organization","59/5073","135/22841",2.05996859287885e-08,5.72492141116593e-07,3.438309134201e-07,"Stx16/Bet1/Yipf4/Atl3/Lman1/Pi4k2b/Rbsn/Ubxn2a/Clasp2/Lysmd3/Camsap2/Rab1a/Trappc8/Pde4dip/Arfgef1/Trip11/Hook1/Dync2h1/Atl2/Ehd3/Mapk1/Dnajc28/Cog3/Syne1/Lrrk2/Tmed7/Atp8b4/Gcc2/Atp8b2/Rab2a/Hace1/Ubxn2b/Blzf1/Atp8b1/Usp6nl/Golph3/Vcpip1/Cog6/Htt/Vti1a/Cog5/Map2k1/Tjap1/Tmed5/Akap9/Vrk1/Huwe1/Tmed2/Trappc11/Sec22b/Yipf5/Golph3l/Sec16a/Rab33b/Clasp1/Golga5/Cdc42/Plk3/Vmp1",59
"GO:0030099","GO:0030099","myeloid cell differentiation","147/5073","437/22841",2.10863146230048e-08,5.83479320650419e-07,3.50429662474817e-07,"Acvr2a/Lbr/Inpp4b/Gabpa/Pik3r1/Asxl2/Sh3pxd2a/Tspan2/Creb1/Ireb2/Arid4a/Tmem64/Tfrc/Car2/Fech/Plcb1/Abi1/Rcor1/Tmod3/Sfrp1/Vegfa/Hif1a/Sp1/Ubash3b/Scin/Cbfb/Hoxa7/Chuk/Zfp36/Acvr1b/Sirt1/Ikzf1/Itgb8/Tet2/Sp3/Brd1/Med1/Kat6a/Gsk3b/Zfp36l1/Ep300/Zbtb16/Rassf2/Sox6/Cul4a/Apc/Nkap/Rabgap1l/F2rl1/Tgfbr2/Gpr137b/Mturn/Slc11a2/Wasf2/Stat3/Heph/Csf1/Kitl/Kmt2e/Epas1/Ctnnb1/Tirap/Jag1/Fbxw7/Ifi207/Pla2g3/App/Adgrf5/Snx10/Ndfip1/Tnfrsf11a/Stat1/Pafah1b1/Stat5b/Itgb3/Rbfox2/Runx1/Hoxa9/Ifi204/Ncor1/Meis1/Adar/Tjp2/Pknox1/Rb1/Srp54c/Foxo3/Cdk6/Tfe3/Gab2/Mef2c/Abcb10/Lrrk1/Inpp5d/Prkca/Notch2/Mafb/Pirb/Tgfbr3/Lilrb4a/Smap1/Actn1/Stat5a/Nckap1l/Tob2/Meis2/Cdin1/Ptpn11/Kit/Prdm16/Vps33a/Fstl3/Ncoa6/Trib1/Il34/Lyn/Nf1/Rbm15/Fli1/Ppargc1b/Rab7b/Rnf41/Vps33b/Mitf/Klf10/Exoc6/Smad5/Jak2/Dll1/Senp1/Flvcr1/Prdx3/Casp8/Nrros/Ccn4/Pip4k2a/Cnot4/Uba5/Ets1/Ptpn2/Ptbp3/Prkdc/Mfhas1/Foxp1/Plscr1/L3mbtl3/Pias3",147
"GO:0070828","GO:0070828","heterochromatin organization","45/5073","93/22841",2.33827756925163e-08,6.39038787626055e-07,3.8379791490551e-07,"Rif1/Zfp445/Uty/Tasor/Mbd2/Tet1/Setdb2/Mecom/Smchd1/Hp1bp3/Sirt1/Dnmt3a/Phf2/Mthfr/Morc2a/Kmt2d/Wdhd1/Phf8/Pphln1/Mecp2/Loxl2/Rrp8/Atf7ip/Setd7/Pik3ca/Baz2a/Ezh1/Ubr2/Rb1/Fam172a/Resf1/Bend3/Smarca5/Ctcf/Ezh2/Prdm16/Mphosph8/Bahd1/Setdb1/Dicer1/Cdk2/Hdac2/Ppm1d/Sin3a/L3mbtl3",45
"GO:0150115","GO:0150115","cell-substrate junction organization","48/5073","102/22841",2.48725081360159e-08,6.73665559344972e-07,4.0459427819826e-07,"Lims1/Pik3r1/Tsc1/Bcl2/Sorbs1/Pdpk1/Vegfa/Clasp2/Arhgap6/Pten/Nrp1/Fermt2/Ston1/Epb41l5/Vcl/Kdr/Pxn/Slk/Fmn1/Lamc1/Dusp3/Rock1/Pip5k1a/Phldb2/Itgb3/Macf1/Hrg/Limch1/Tesk2/Peak1/Dlc1/Itgav/Actn1/Ptpn11/Gpm6b/Ppm1f/Dst/Smad3/Efna5/Mapre2/Dusp22/Clasp1/Ptprk/Enpp2/Tns1/Tek/Ptpra/Iqgap1",48
"GO:0050714","GO:0050714","positive regulation of protein secretion","68/5073","165/22841",3.20466150619387e-08,8.46454394528564e-07,5.08368878342282e-07,"Glud1/Ppp3cb/Glp1r/Stxbp5l/Adam9/Igf1/Fga/Kif5b/Hif1a/Nadk/P2rx7/Exph5/Cask/A1cf/Sirt1/Ano1/Gpr27/Sec24a/Nr1h4/Serp1/Ppid/Gja1/Prkce/Acsl4/Frmd4a/Dnm1l/F2rl1/Casr/Zfp384/Cftr/C1qtnf3/Vps35/Cd38/Lepr/Cd33/Tlr4/Mcu/Pfkfb2/Ptger4/Golph3/Wls/Irs2/Sox4/Cacna1d/Myom1/Oga/Vegfc/Aacs/Mmp13/Rph3al/Myh10/Tardbp/Golph3l/Ncoa6/Tcf7l2/Trpm2/Unc13b/Sri/Tm7sf3/Jak2/Sytl4/Cd2ap/Gpld1/Nlgn2/Ezr/Adrb1/Exoc1/Myrip",68
"GO:0045598","GO:0045598","regulation of fat cell differentiation","63/5073","149/22841",3.22118536936534e-08,8.47317567118652e-07,5.08887287939155e-07,"Zadh2/Sav1/Yap1/Asxl2/Creb1/Tmem64/Wdfy2/Ccdc3/Igf1/Sfrp1/Vegfa/Mecom/Pim1/Zfp36/Sirt1/Fermt2/Bmp2/Wwtr1/Mex3c/Zfp36l1/Lrp6/Snai2/Zbtb16/Frzb/Trio/Rreb1/Trib2/Rora/Vstm2a/Jag1/Sfrp2/Ankrd26/Syap1/Alms1/Wnt5a/Sh3pxd2b/Dact1/Fndc3b/Zfp36l2/Tfe3/Atat1/Lpin1/Crebl2/Zbtb7c/Arntl/Lpl/Dusp10/Ift88/Prdm16/Bbs12/Flcn/Tcf7l2/Smad3/Hnrnpu/Klf5/Ccn4/Nr1d1/Runx1t1/Foxo1/Napepld/Noct/Stk3/Asxl1",63
"GO:0060491","GO:0060491","regulation of cell projection assembly","81/5073","208/22841",3.45995896445724e-08,8.99026735805312e-07,5.39943104123901e-07,"Cep97/Pik3r1/Yap1/Eps8/Atp7a/Rdx/Rab5a/Ttbk2/Pfn2/P2rx7/Cenpj/Atg3/Nrp1/Cav1/Gsk3b/Fnbp1l/Cdc42ep3/Actr2/Wasl/Ccdc88a/Fmr1/Apc/Ripor2/Twf1/Arhgap44/Cyld/Cntrob/Abi2/F2rl1/Kank1/Fam110c/Gpm6a/Syne2/Wasf2/Syne1/Cyfip1/Cdkl5/Myo10/Ppp1r9a/Atp8b1/Dcdc2a/Tgfbr1/Cep120/Bbs4/Hrg/Rhoq/Podxl/Dock11/Fer/Nckap1/Cep135/Htt/Plce1/Ccp110/Tmem67/Adamts16/Septin7/Stau2/Actr3/Ndel1/Slit2/Odf2l/Kit/Prkcd/Ift88/Agrn/Mphosph9/Arhgap35/Arhgap24/Zmynd8/Trpm2/Tapt1/Map4/Dpysl3/Dnm3/Myo3b/Akirin1/Cdc42/Klf5/Was/Atg5",81
"GO:0009615","GO:0009615","response to virus","118/5073","336/22841",3.68613920458665e-08,9.46257100229632e-07,5.68309012011308e-07,"Il33/Ifit2/Lgals8/Senp7/Lsm14a/Trim34a/Cxadr/Bcl2/Pum1/Hif1a/Chuk/Fv1/Il17ra/Itgb8/Mid2/Fgl2/Lyst/Ercc6/Polr3g/Eif2ak2/Elmod2/Pum2/Crebzf/Ivns1abp/Itch/Ptprc/Trim30d/Fmr1/Xpr1/Pmaip1/Tbk1/Gbp4/Polr3k/Rnasel/Ifit3b/Mx1/F2rl1/Mlkl/Cxcl9/Gbp7/Slfn8/Zmynd11/Ddx17/Trim12c/Tlr3/Ifi207/Hnrnpul1/Uri1/Stat1/Atf2/Traf3ip1/Rsad2/Ifi204/Dtx3l/Abcc9/Adar/Serinc5/Trim56/Trim25/Crebbp/Ankrd17/Irak3/Il10rb/Polr3f/Trim21/Spn/Itgax/Parp9/Oasl2/Ptpn22/Dhx36/Ddx60/Skp2/Dhx58/Traf3/Rrp1b/Samhd1/Tlr7/Mx2/Ddx3x/Ifngr2/Usp27x/Irf2/Ifnlr1/Smad3/Trim5/Dicer1/Ddx21/Oas1g/Ncbp3/Ifit1/Cnot7/Eif2ak4/Zmpste24/Ext1/Ifnar1/Zc3hav1/Serinc3/Ncbp1/Oas2/Riok3/G3bp1/Flt3/Tomm70a/Zbp1/Traf3ip2/Atg12/Wdfy4/Igtp/Plscr1/Apobec3/Hyal1/Trim30a/Nfkb1/Sin3a/Ifih1/Agbl5/Atg5",118
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","95/5073","257/22841",4.9058977721332e-08,1.22017504122473e-06,7.32820363504804e-07,"Aqp11/Srpx/Rnft1/Pik3r1/Marchf6/Mbtps2/Bcl2/Tmx1/Apaf1/Cert1/Jkamp/Ikbkg/Tmtc3/Edem3/Sirt1/Marcks/Itpr1/Serp1/Crebrf/Ubxn10/Cav1/Gsk3b/Ep300/Thbs1/Eif2ak2/Edem1/Ccnd1/Ppp1r15b/Pmaip1/Rhbdd1/Ubqln1/Usp25/Nrbf2/Rnf103/Erlin2/Dnajb14/Ern1/Sel1l/Cftr/Lrrk2/Atf6/Ermp1/Man1a/Opa1/Ngly1/Tmtc4/App/Stt3b/Tmem33/Ccdc47/Herpud2/Sesn2/Casp12/Eif4g1/Trim25/Casp9/Uggt2/Dab2ip/Tmem67/Eif2ak3/Chac1/Dnajc3/Thbs4/Anks4b/Dnajb9/Ube4b/Tmed2/Nck1/Foxred2/Ddx3x/Niban1/Ficd/Dnajc10/Erlin1/Faf2/Rnf139/Ube2j1/Creb3l1/Eif2ak4/Eif2s1/Sec16a/Lpcat3/Nrros/Serinc3/Canx/Map3k5/Uba5/Rasgrf2/Fcgr2b/Usp14/Nfe2l2/Ptpn2/Sgtb/Pmp22/Bcl2l11",95
"GO:0071692","GO:0071692","protein localization to extracellular region","137/5073","406/22841",5.09333945133319e-08,1.25698187332739e-06,7.54926041108129e-07,"Glud1/Rab11fip2/Cckar/Arfip1/Ildr2/Zbed6/Irs1/Ppp3cb/Glp1r/Stxbp5l/Adam9/Igf1/Ccdc186/Fga/Clock/Slc12a2/Ltbp1/Sfrp1/Kif5b/Hif1a/Nadk/Acvr2b/Pim3/Rest/P2rx7/Exph5/Cask/Tvp23b/Smad2/A1cf/Sirt1/Cd200/Ano1/F2r/Gpr27/Sec24a/Nr1h4/Serp1/Rab10/Ppid/Gja1/Lyst/Prkce/Stxbp4/Myo5a/Egf/Pam/M6pr/Acsl4/Klf7/Tfap2b/Gnptab/Frmd4a/Dnm1l/F2rl1/Casr/Plek/Sel1l/Zfp384/Cftr/C1qtnf3/Rab11fip3/Vps35/Cd38/Tbc1d1/Lepr/Pafah1b1/Cacna1c/Cd33/Tlr4/Mcu/Selenot/Slc16a1/Rsad2/Pfkfb2/Ptger4/Rfx3/Golph3/Pde3b/Wls/Irs2/Sox4/Pde8b/Htt/Rab12/Neo1/Cacna1d/Arntl/Myom1/Abca1/Ednrb/Oga/Vegfc/Ptpn11/Hnf1a/Aacs/Mmp13/Pclo/Rph3al/Cpt1a/Stxbp3/Mttp/Myh10/Tardbp/Golph3l/Rab11fip1/Cyb5r4/Ncoa6/Per2/Tcf7l2/Trpm2/Bloc1s3/Sucnr1/Unc13b/Rbm4/Stxbp5/Efna5/Sri/Tm7sf3/Jak2/Midn/Mia2/Adra2a/Bloc1s6/Nrros/Sytl4/Cd2ap/Nr1d1/Gpld1/Hmgcr/Dnajc1/Agtr1a/Nlgn2/Ezr/Adrb1/Exoc1/Myrip",137
"GO:0045926","GO:0045926","negative regulation of growth","97/5073","265/22841",6.20206366513493e-08,1.48604934092467e-06,8.92500814562984e-07,"Rtn4/Sav1/Rnf6/Cxadr/Bcl2/Cdkn1b/Ptch1/Jarid2/Smarca2/Sfrp1/Prdm4/Hif1a/Ing5/Kcnk2/Sema7a/Gas1/Acvr1b/Sirt1/Pten/Dcun1d3/Nrp1/Sema6d/Crlf3/Sema3d/Yy1/Gja1/Gsk3b/Foxk1/Frzb/Ulk2/Cdkn2aip/Ppara/Sema4b/Wt1/Apc/Wwc2/Igfbp5/Vgll4/Tgfbr2/St7l/Spg20/Sesn1/Epha7/Dcbld2/Mecp2/Gng4/Sfrp2/Sema3c/Ankrd26/Zc3h12d/Atxn2/Rerg/Hrg/Sesn2/Alms1/Wnt5a/Meis1/Map2/Rb1/Ppt1/Sema5a/Dab2ip/Bmpr2/Slit3/Rgs4/Actr3/Pnpt1/Serpine2/Slit2/Dusp10/Plxna3/Flcn/Ddx3x/D130043K22Rik/Tcf7l2/Smad3/Dip2b/Ccr5/Mndal/Ctdp1/Smad4/Fhl1/Zmat3/Cdkn1a/Socs2/Ulk1/Sertad2/Tomm70a/Hdac2/Caprin2/Nf2/Stk3/Adrb1/Foxp1/Cdkl3/Hyal1/Osgin2",97
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","135/5073","400/22841",6.2799935159719e-08,1.49775321139387e-06,8.9952999834554e-07,"Glud1/Rab11fip2/Cckar/Arfip1/Ildr2/Zbed6/Irs1/Ppp3cb/Glp1r/Stxbp5l/Adam9/Igf1/Ccdc186/Fga/Clock/Slc12a2/Sfrp1/Kif5b/Hif1a/Nadk/Acvr2b/Pim3/Rest/P2rx7/Exph5/Cask/Tvp23b/Smad2/A1cf/Sirt1/Cd200/Ano1/F2r/Gpr27/Sec24a/Nr1h4/Serp1/Rab10/Ppid/Gja1/Lyst/Prkce/Stxbp4/Myo5a/Egf/Pam/M6pr/Acsl4/Klf7/Tfap2b/Gnptab/Frmd4a/Dnm1l/F2rl1/Casr/Plek/Sel1l/Zfp384/Cftr/C1qtnf3/Rab11fip3/Vps35/Cd38/Tbc1d1/Lepr/Pafah1b1/Cacna1c/Cd33/Tlr4/Mcu/Selenot/Slc16a1/Rsad2/Pfkfb2/Ptger4/Rfx3/Golph3/Pde3b/Wls/Irs2/Sox4/Pde8b/Htt/Rab12/Neo1/Cacna1d/Arntl/Myom1/Abca1/Ednrb/Oga/Vegfc/Ptpn11/Hnf1a/Aacs/Mmp13/Pclo/Rph3al/Cpt1a/Stxbp3/Mttp/Myh10/Tardbp/Golph3l/Rab11fip1/Cyb5r4/Ncoa6/Per2/Tcf7l2/Trpm2/Bloc1s3/Sucnr1/Unc13b/Rbm4/Stxbp5/Efna5/Sri/Tm7sf3/Jak2/Midn/Mia2/Adra2a/Bloc1s6/Sytl4/Cd2ap/Nr1d1/Gpld1/Hmgcr/Dnajc1/Agtr1a/Nlgn2/Ezr/Adrb1/Exoc1/Myrip",135
"GO:0048511","GO:0048511","rhythmic process","109/5073","307/22841",6.30312287022766e-08,1.49775321139387e-06,8.9952999834554e-07,"Fbxl3/Gas2/Creb1/Pla2g4a/Ahr/Nudt12/Igf1/Nr1d2/Clock/Fbxw11/Gfpt1/Lgr4/Sp1/Klf9/Bmpr1b/Kat2b/Adora1/Ppargc1a/Ube3a/Nfya/Sirt1/Pten/Gsk3b/Zfp830/Ep300/Setx/Nrip1/Cul4a/Ppara/Usp9x/Kdm5a/Ncoa2/Adamts1/Sgpl1/Prok1/Prox1/Mycbp2/Dnm1l/Igf1r/Pdgfra/Top1/Ogt/Dpyd/Rora/Kmt2a/Prkaa2/Fbxw7/Prkaa1/Fzd4/Plekha1/Ntrk3/Lepr/Tnfrsf11a/Nfil3/Mettl3/Stat5b/Runx1/Kdm2a/Suv39h2/Ptger4/Ncor1/Ppp1cb/Crebbp/Ces1d/Foxo3/Zfhx3/Rock2/Bdnf/Ddx5/Axl/Arntl/Cry1/Kdm5c/Mapk8/Stat5a/Npas2/Esr1/Nampt/Ezh2/Usp7/Huwe1/Ntrk1/Fbxl12/Mttp/Dyrk1a/Mfn2/Tardbp/Mapk9/Kdm5b/Per2/Gpr157/Cipc/Rbm4/Fbxl17/Klf10/Enox2/Hnrnpu/Enpp2/Pspc1/Enox1/Nr1d1/Egr1/Hdac2/Noct/Kcnma1/Prkdc/Adrb1/Sin3a/Fbxl21",109
"GO:0002064","GO:0002064","epithelial cell development","88/5073","235/22841",7.63510911809417e-08,1.78115392273204e-06,1.06973657140566e-06,"Met/Yap1/Arid4b/C1galt1/Arid4a/Atrx/Plcb1/Rdx/Pdpk1/Clock/Tjp1/Vegfa/Cdh2/Hif1a/Dmd/Rarb/Exph5/Rheb/Fem1b/Rap2c/Gja1/Afdn/Ednra/Map3k1/Vezf1/Akap11/Epb41l5/Frs2/Wt1/B4galt1/Clic4/Vcl/Jmjd1c/Abi2/Prox1/F2rl1/Zdhhc21/Heg1/Rap1b/Il6st/Palld/Cldn1/Cftr/Fat1/Jag1/Rock1/Yipf6/Fosl2/Wnt5a/Rfx3/Sipa1l3/Fndc3a/Prdm1/Tjp2/Rapgef2/Cdk6/Msn/Rock2/Cdh1/Arntl/Notch2/Ar/Ednrb/Tfcp2l1/Grhl2/Akap9/Esr1/Fgfr2/Ift88/Ntrk1/Flnb/Tigar/Notch1/Dicer1/Myo1e/Arhgef26/Marveld2/Myadm/Pdgfb/Dll1/Klf5/Cgn/Frmd6/Ppp1r16b/Ezr/Smo/Cdh5/Asxl1",88
